ticker,date,open,high,low,close,volume,ticker,date,rsi,macd,sma,ema,atr,bb_upper,bb_middle,bb_lower
WMT,2024-12-23,91.5,91.5,88.91,90.35,26205400,WMT,2024-12-23,45.5893,1.5181,93.6811,93.0128,1.6991,96.7418,93.415,90.0882
WMT,2024-12-20,93.01,93.75,91.63,92.24,49350600,WMT,2024-12-20,53.692,1.9126,94.1478,93.6785,1.5737,96.7299,93.4195,90.1091
WMT,2024-12-19,94.48,94.57,93.36,93.4,16606500,WMT,2024-12-19,59.7436,2.1958,94.3245,94.0381,1.5317,97.1756,93.227,89.2784
WMT,2024-12-18,95.34,95.9,93.13,93.55,24665600,WMT,2024-12-18,60.5633,2.4073,94.58,94.1976,1.5564,97.6607,92.916,88.1713
WMT,2024-12-17,95.14,95.49,94.32,95.42,23560800,WMT,2024-12-17,71.9975,2.6269,94.7744,94.3595,1.463,98.039,92.5685,87.098
WMT,2024-12-16,94.42,95.71,94.1,94.87,16742000,WMT,2024-12-16,70.4752,2.6786,94.6667,94.0943,1.4856,98.4378,92.0015,85.5652
WMT,2024-12-13,93.8,94.68,93.04,94.25,11495900,WMT,2024-12-13,68.6936,2.7616,94.5156,93.9004,1.476,98.5887,91.4705,84.3523
WMT,2024-12-12,95.68,95.72,94.09,94.09,14298600,WMT,2024-12-12,68.2342,2.8905,94.3367,93.813,1.4634,98.5952,90.9815,83.3678
WMT,2024-12-11,94.54,95.69,94.5,94.96,19682100,WMT,2024-12-11,73.6935,3.0293,94.16,93.7438,1.4506,98.3819,90.552,82.7221
WMT,2024-12-10,94.05,95.24,93.77,94.55,13164500,WMT,2024-12-10,72.7391,3.0739,93.8178,93.4397,1.4706,97.9665,90.0535,82.1405
WMT,2024-12-09,95.66,95.94,93.6,93.83,20931100,WMT,2024-12-09,71.0248,3.1278,93.4578,93.1622,1.4707,97.5572,89.5365,81.5158
WMT,2024-12-06,95.54,96.18,95.33,95.7,18803500,WMT,2024-12-06,83.7217,3.2243,92.9767,92.9952,1.4038,97.103,89.0865,81.07
WMT,2024-12-05,94.89,95.6,94.34,95.3,21932300,WMT,2024-12-05,83.1224,3.1103,92.3922,92.319,1.4441,96.2139,88.494,80.7741
WMT,2024-12-04,93.45,94.52,93.05,94.45,17312600,WMT,2024-12-04,81.8003,2.9602,91.6244,91.5738,1.4582,95.2518,87.901,80.5502
WMT,2024-12-03,92.78,93.59,92.26,93.51,17775200,WMT,2024-12-03,80.2082,2.8122,90.8167,90.8547,1.4573,94.2806,87.3625,80.4444
WMT,2024-12-02,92.82,92.99,91.95,92.64,17173000,WMT,2024-12-02,78.5993,2.678,90.0489,90.1909,1.4671,93.4356,86.8095,80.1834
WMT,2024-11-29,92.26,92.64,91.82,92.5,11041200,WMT,2024-11-29,78.3362,2.5565,89.0978,89.5786,1.5,92.6338,86.287,79.9402
WMT,2024-11-27,92.0,92.25,91.31,91.88,14358900,WMT,2024-11-27,77.1824,2.3783,88.1811,88.8482,1.5523,91.6934,85.7595,79.8256
WMT,2024-11-26,89.89,91.88,89.84,91.31,16657000,WMT,2024-11-26,76.0956,2.1795,87.3578,88.0903,1.5994,90.752,85.235,79.718
WMT,2024-11-25,90.5,90.95,89.06,89.5,25078600,WMT,2024-11-25,72.1896,1.952,86.7122,87.2853,1.5394,89.7175,84.7545,79.7915
WMT,2024-11-22,89.41,90.91,88.93,90.44,23990600,WMT,2024-11-22,78.3645,1.8176,86.2111,86.7317,1.5124,88.942,84.417,79.892
WMT,2024-11-21,87.45,88.64,86.93,88.39,18729200,WMT,2024-11-21,73.8317,1.5239,85.5189,85.8046,1.4349,87.67,84.0205,80.371
WMT,2024-11-20,86.6,87.2,85.91,87.18,18183200,WMT,2024-11-20,70.437,1.3356,85.1233,85.1582,1.4137,86.82,83.753,80.6861
WMT,2024-11-19,86.23,88.29,85.91,86.6,36340900,WMT,2024-11-19,68.6254,1.1991,84.7533,84.6528,1.4232,86.194,83.5575,80.921
WMT,2024-11-18,84.82,84.85,83.66,84.08,25278100,WMT,2024-11-18,58.3212,1.0664,84.4022,84.166,1.2089,85.6443,83.3285,81.0127
WMT,2024-11-15,84.53,84.78,83.94,84.25,17370600,WMT,2024-11-15,59.5462,1.1381,84.3578,84.1875,1.2103,85.6971,83.165,80.6329
WMT,2024-11-14,85.03,85.76,84.34,84.47,15740700,WMT,2024-11-14,61.0882,1.1957,84.1578,84.1719,1.2388,85.6214,83.018,80.4146
WMT,2024-11-13,84.99,85.79,84.77,85.5,12802600,WMT,2024-11-13,68.8378,1.2295,83.9044,84.0973,1.2249,85.5099,82.839,80.1681
WMT,2024-11-12,84.5,85.53,84.5,84.99,12860200,WMT,2024-11-12,66.9076,1.1499,83.51,83.7467,1.2406,85.0864,82.625,80.1636
WMT,2024-11-11,84.95,85.41,84.12,84.21,10433200,WMT,2024-11-11,63.7158,1.0835,83.11,83.4358,1.2345,84.6982,82.458,80.2178
WMT,2024-11-08,84.28,85.42,84.23,84.83,14396500,WMT,2024-11-08,68.5993,1.0623,82.8311,83.2423,1.2302,84.5404,82.262,79.9836
WMT,2024-11-07,83.72,84.39,83.42,83.85,12665800,WMT,2024-11-07,64.6192,0.9568,82.6,82.8453,1.2041,84.1663,82.0255,79.8847
WMT,2024-11-06,85.14,85.54,82.06,83.44,19974000,WMT,2024-11-06,62.7867,0.9079,82.4511,82.5942,1.2221,84.0281,81.8135,79.5989
WMT,2024-11-05,82.68,83.77,82.51,83.68,10612500,WMT,2024-11-05,64.6055,0.8741,82.4067,82.3827,1.0484,83.8254,81.6615,79.4976
WMT,2024-11-04,82.2,82.91,82.0,82.45,11731000,WMT,2024-11-04,58.9461,0.7938,82.3611,82.0584,1.0275,83.5777,81.463,79.3484
WMT,2024-11-01,82.53,82.53,81.54,82.19,12181800,WMT,2024-11-01,57.6159,0.805,82.3133,81.9605,1.0366,83.5936,81.2955,78.9974
WMT,2024-10-31,81.29,82.44,81.22,81.95,15539000,WMT,2024-10-31,56.4051,0.8341,82.16,81.9031,1.0402,83.4982,81.233,78.9678
WMT,2024-10-30,81.6,81.83,81.3,81.39,9268800,WMT,2024-10-30,53.5288,0.8835,82.0889,81.8914,1.0263,83.4229,81.157,78.8911
WMT,2024-10-29,82.67,82.86,81.67,81.7,9682400,WMT,2024-10-29,55.4079,0.9907,82.0333,82.0167,1.0645,83.3937,81.109,78.8243
WMT,2024-10-28,82.75,83.08,82.47,82.75,7990200,WMT,2024-10-28,62.2848,1.0815,81.98,82.0959,1.0548,83.3576,81.0875,78.8174
WMT,2024-10-25,83.2,83.3,82.44,82.51,8959400,WMT,2024-10-25,61.2645,1.0748,81.8578,81.9323,1.0891,83.1284,80.9875,78.8467
WMT,2024-10-24,82.96,83.32,82.58,83.04,11645900,WMT,2024-10-24,64.863,1.0751,81.6111,81.7879,1.1067,82.9335,80.851,78.7685
WMT,2024-10-23,81.89,83.34,81.8,83.27,13058200,WMT,2024-10-23,66.4355,1.0058,81.2844,81.4749,1.1349,82.5536,80.695,78.8364
WMT,2024-10-22,81.11,82.23,80.83,82.02,12240100,WMT,2024-10-22,61.7565,0.8794,80.8778,81.0261,1.1037,82.0823,80.6015,79.1207
WMT,2024-10-21,81.23,81.55,80.72,80.81,9750400,WMT,2024-10-21,56.2782,0.8325,80.6978,80.7776,1.0794,81.8655,80.534,79.2025
WMT,2024-10-18,80.87,81.69,80.66,81.31,12324100,WMT,2024-10-18,59.5515,0.8837,80.5756,80.7696,1.0986,81.8381,80.51,79.1819
WMT,2024-10-17,81.27,81.5,80.65,80.89,9424700,WMT,2024-10-17,57.6292,0.8853,80.33,80.6344,1.1039,81.8137,80.3975,78.9813
WMT,2024-10-16,81.53,81.66,80.62,81.22,11123300,WMT,2024-10-16,59.6992,0.9172,80.3356,80.5706,1.1234,81.9834,80.255,78.5266
WMT,2024-10-15,80.67,81.82,80.51,81.65,13276200,WMT,2024-10-15,62.4115,0.9111,80.2478,80.4082,1.1298,81.8929,80.1455,78.3981
WMT,2024-10-14,80.05,80.51,79.76,80.29,9914500,WMT,2024-10-14,56.6237,0.8462,80.1122,80.0977,1.099,81.7208,79.993,78.2652
WMT,2024-10-11,79.7,80.13,79.37,80.1,9570700,WMT,2024-10-11,55.7396,0.8895,80.2211,80.0497,1.1259,81.7476,80.0065,78.2654
WMT,2024-10-10,80.31,80.32,79.46,79.61,10812700,WMT,2024-10-10,53.4683,0.9512,80.2933,80.0371,1.154,81.7915,80.0315,78.2715
WMT,2024-10-09,79.82,80.5,79.75,80.4,12413000,WMT,2024-10-09,57.9178,1.066,80.3122,80.1439,1.1705,81.7917,80.034,78.2763
WMT,2024-10-08,79.62,79.82,79.07,79.71,15270000,WMT,2024-10-08,54.872,1.1166,80.2589,80.0798,1.1997,81.7791,79.956,78.1329
WMT,2024-10-07,80.69,80.94,78.98,79.1,16791600,WMT,2024-10-07,52.0214,1.2351,80.4467,80.1723,1.2343,81.7994,79.911,78.0226
WMT,2024-10-04,80.05,81.11,79.85,80.94,11583400,WMT,2024-10-04,63.2039,1.4306,80.6211,80.4404,1.1785,81.9968,79.823,77.6492
WMT,2024-10-03,80.3,80.58,79.85,80.43,11640400,WMT,2024-10-03,61.0489,1.472,80.5533,80.3154,1.1722,82.1214,79.608,77.0946
WMT,2024-10-02,80.99,80.99,80.12,80.43,16618300,WMT,2024-10-02,61.0489,1.5553,80.4011,80.2868,1.2063,82.1666,79.4345,76.7024
WMT,2024-10-01,80.68,81.53,80.44,81.27,16054200,WMT,2024-10-01,66.5871,1.639,80.1356,80.251,1.2106,82.1259,79.275,76.4241
WMT,2024-09-30,79.89,80.94,79.86,80.75,18997000,WMT,2024-09-30,64.7489,1.6365,79.8867,79.9963,1.2199,81.9072,79.07,76.2328
WMT,2024-09-27,79.9,80.29,79.6,79.78,11899100,WMT,2024-09-27,61.0357,1.6624,79.6478,79.8078,1.2245,81.7292,78.894,76.0588
WMT,2024-09-26,81.04,81.2,79.26,79.92,17061100,WMT,2024-09-26,61.9097,1.7701,79.7344,79.8148,1.2656,81.7247,78.726,75.7273
WMT,2024-09-25,80.89,81.6,80.68,81.4,14163800,WMT,2024-09-25,72.035,1.8675,79.81,79.7885,1.1983,81.69,78.534,75.378
WMT,2024-09-24,80.48,80.91,80.24,80.67,14651100,WMT,2024-09-24,69.7706,1.814,79.6167,79.3856,1.219,81.3029,78.2705,75.2381
WMT,2024-09-23,79.07,80.44,79.07,80.33,12147300,WMT,2024-09-23,68.6735,1.7937,79.4133,79.0645,1.2612,81.0105,78.0385,75.0665
WMT,2024-09-20,78.23,79.61,78.11,79.06,39534300,WMT,2024-09-20,64.1626,1.7762,79.2444,78.7481,1.252,80.7501,77.807,74.8639
WMT,2024-09-19,79.05,79.09,77.49,78.04,21525700,WMT,2024-09-19,59.8509,1.8575,79.0533,78.6701,1.2276,80.6692,77.633,74.5968
WMT,2024-09-18,78.64,79.41,78.28,79.03,15684900,WMT,2024-09-18,67.13,2.038,78.8978,78.8276,1.1989,80.6949,77.493,74.2911
WMT,2024-09-17,79.76,80.26,78.26,78.6,21065900,WMT,2024-09-17,65.4345,2.1379,78.6678,78.777,1.2042,80.6334,77.2685,73.9036
WMT,2024-09-16,80.84,81.02,80.14,80.56,15346400,WMT,2024-09-16,83.7102,2.2782,78.5167,78.8213,1.1199,80.6643,77.0245,73.3847
WMT,2024-09-13,79.82,80.69,79.69,80.6,12994100,WMT,2024-09-13,84.1557,2.2245,78.14,78.3866,1.1384,80.2464,76.669,73.0916
WMT,2024-09-12,78.99,79.91,78.62,79.66,14884900,WMT,2024-09-12,82.0743,2.1195,77.7656,77.8333,1.1467,79.7026,76.298,72.8934
WMT,2024-09-11,78.38,78.92,77.57,78.84,19518800,WMT,2024-09-11,79.9397,2.0504,77.4056,77.3766,1.1357,80.1964,75.748,71.2996
WMT,2024-09-10,77.35,78.9,77.28,78.81,17686300,WMT,2024-09-10,79.8582,2.0159,77.0989,77.0107,1.1192,80.5357,75.2125,69.8893
WMT,2024-09-09,76.85,77.47,76.49,77.34,22260200,WMT,2024-09-09,75.2917,1.9456,76.8011,76.5609,1.0807,80.4697,74.707,68.9443
WMT,2024-09-06,76.9,77.32,76.3,76.64,14548600,WMT,2024-09-06,72.5388,1.9773,76.6556,76.3661,1.0885,80.5677,74.2375,67.9073
WMT,2024-09-05,77.25,77.45,76.39,76.96,13082900,WMT,2024-09-05,76.1399,2.0601,76.5511,76.2976,1.0937,80.6269,73.7885,66.9501
WMT,2024-09-04,77.33,77.48,76.73,77.24,18442800,WMT,2024-09-04,79.3401,2.1034,76.3978,76.1321,1.0963,80.5801,73.286,65.9919
WMT,2024-09-03,77.33,77.81,76.8,77.17,22666100,WMT,2024-09-03,79.1365,2.0995,76.1756,75.8551,1.123,80.2492,72.811,65.3728
WMT,2024-08-30,76.44,77.47,76.22,77.23,23230000,WMT,2024-08-30,79.7621,2.0711,75.8833,75.5263,1.1316,79.8194,72.332,64.8447
WMT,2024-08-29,75.99,76.47,75.67,76.42,11856800,WMT,2024-08-29,77.5362,1.9986,75.4933,75.1004,1.1225,79.2073,71.8935,64.5797
WMT,2024-08-28,76.28,76.43,75.81,76.08,9814300,WMT,2024-08-28,76.5301,1.9595,75.1633,74.7705,1.1474,78.6217,71.562,64.5023
WMT,2024-08-27,76.45,76.45,75.77,76.13,11557800,WMT,2024-08-27,77.001,1.9157,74.8411,74.4432,1.1879,78.0392,71.19,64.3409
WMT,2024-08-26,75.9,76.21,75.57,76.03,9508200,WMT,2024-08-26,76.7351,1.8268,74.0111,74.0214,1.227,77.3506,70.843,64.3354
WMT,2024-08-23,75.6,75.81,75.01,75.7,12299100,WMT,2024-08-23,75.8807,1.697,73.1333,73.5193,1.2721,76.5934,70.5225,64.4516
WMT,2024-08-22,75.37,76.22,75.15,75.58,16511100,WMT,2024-08-22,75.5778,1.5402,72.3556,72.9741,1.3085,75.8171,70.2265,64.636
WMT,2024-08-21,75.3,75.58,74.59,75.24,14832000,WMT,2024-08-21,74.7434,1.3299,71.5078,72.3227,1.3268,74.9706,69.9485,64.9264
WMT,2024-08-20,73.75,74.75,73.72,74.54,14434000,WMT,2024-08-20,72.9786,1.0768,70.6656,71.5933,1.3489,74.1314,69.7165,65.3016
WMT,2024-08-19,73.39,73.98,73.34,73.72,13709300,WMT,2024-08-19,70.7557,0.8093,69.8178,70.8567,1.3734,73.377,69.522,65.667
WMT,2024-08-16,72.7,73.61,72.52,73.45,19872100,WMT,2024-08-16,70.0011,0.5396,69.1533,70.1409,1.4298,72.7273,69.355,65.9828
WMT,2024-08-15,74.12,74.44,72.78,73.18,49567500,WMT,2024-08-15,69.2648,0.2151,68.5022,69.3136,1.4559,72.107,69.22,66.333
WMT,2024-08-14,67.92,68.79,67.85,68.66,22928600,WMT,2024-08-14,50.3011,-0.1748,67.9778,68.347,1.1233,71.4799,69.102,66.7241
WMT,2024-08-13,68.43,68.61,67.14,68.13,26557900,WMT,2024-08-13,46.7219,-0.2097,68.1033,68.2687,1.1374,71.731,69.2205,66.71
WMT,2024-08-12,68.34,69.22,68.07,68.7,17385300,WMT,2024-08-12,50.3425,-0.1972,68.16,68.3034,1.1049,71.7932,69.3135,66.8338
WMT,2024-08-09,67.85,68.22,67.33,67.95,13805600,WMT,2024-08-09,45.1491,-0.2365,68.2144,68.2042,1.0922,71.8253,69.359,66.8927
WMT,2024-08-08,66.84,67.92,66.67,67.66,12489800,WMT,2024-08-08,43.0091,-0.2068,68.4,68.2678,1.1078,71.8051,69.4235,67.0419
WMT,2024-08-07,67.87,68.01,66.81,66.91,18499200,WMT,2024-08-07,37.1172,-0.1363,68.6356,68.4197,1.0968,71.7738,69.5305,67.2872
WMT,2024-08-06,67.84,68.63,67.68,67.74,14815100,WMT,2024-08-06,41.5291,0.032,68.9811,68.7971,1.0889,71.6268,69.7055,67.7842
WMT,2024-08-05,68.1,68.58,66.91,67.59,20770500,WMT,2024-08-05,40.339,0.1618,69.2989,69.0614,1.0926,71.5104,69.8135,68.1166
WMT,2024-08-02,69.6,70.24,67.74,68.46,23578700,WMT,2024-08-02,45.3053,0.3404,69.6389,69.4293,1.0482,71.2784,69.918,68.5576
WMT,2024-08-01,68.91,69.8,68.52,69.79,17275500,WMT,2024-08-01,54.8999,0.4749,69.8522,69.6716,0.9366,71.1817,69.997,68.8123
WMT,2024-07-31,69.18,69.25,68.29,68.64,22908800,WMT,2024-07-31,45.6603,0.5042,69.9589,69.642,0.9101,71.3296,69.9195,68.5094
WMT,2024-07-30,69.55,69.85,68.98,69.19,12522500,WMT,2024-07-30,50.2304,0.6513,70.2011,69.8924,0.9063,71.4213,69.891,68.3607
WMT,2024-07-29,69.85,69.9,69.13,69.62,10315300,WMT,2024-07-29,54.1662,0.7736,70.4056,70.0681,0.9091,71.6431,69.8055,67.9679
WMT,2024-07-26,70.23,70.24,68.83,69.78,16789300,WMT,2024-07-26,55.6734,0.8747,70.4467,70.1801,0.9198,71.7622,69.71,67.6578
WMT,2024-07-25,70.6,70.77,69.95,70.02,18821200,WMT,2024-07-25,57.9182,0.9747,70.4278,70.2801,0.8821,71.816,69.615,67.414
WMT,2024-07-24,70.52,70.84,70.34,70.6,22490800,WMT,2024-07-24,63.6801,1.0637,70.3411,70.3451,0.8869,71.7941,69.5285,67.2629
WMT,2024-07-23,70.47,70.7,70.11,70.65,9263600,WMT,2024-07-23,64.1913,1.1028,70.2522,70.2814,0.9166,71.7551,69.3695,66.9839
WMT,2024-07-22,70.86,71.26,70.23,70.38,12666100,WMT,2024-07-22,62.6895,1.1316,70.2256,70.1892,0.9417,71.6008,69.282,66.9632
WMT,2024-07-19,71.2,71.33,70.65,70.75,11665500,WMT,2024-07-19,66.2238,1.1794,70.1722,70.1415,0.935,71.4933,69.1585,66.8238
WMT,2024-07-18,70.68,71.19,70.43,70.82,10682700,WMT,2024-07-18,66.8862,1.1856,70.0533,69.9894,0.9546,71.2872,69.0215,66.7558
WMT,2024-07-17,70.18,71.1,69.95,71.03,13533800,WMT,2024-07-17,68.8035,1.169,69.9667,69.7818,0.9695,71.0484,68.8605,66.6726
WMT,2024-07-16,69.82,70.24,69.58,69.99,9836800,WMT,2024-07-16,64.0668,1.1096,69.6567,69.4697,0.9557,70.7123,68.68,66.6477
WMT,2024-07-15,69.3,69.97,69.3,69.61,10171100,WMT,2024-07-15,62.1152,1.1234,69.4433,69.3396,0.9784,70.593,68.5315,66.47
WMT,2024-07-12,69.9,70.03,69.17,69.24,12145300,WMT,2024-07-12,60.1587,1.1634,69.2067,69.272,0.9975,70.5315,68.386,66.2405
WMT,2024-07-11,70.18,70.45,69.26,69.8,15624800,WMT,2024-07-11,64.8666,1.2353,69.0367,69.2801,1.0081,70.5272,68.2395,65.9518
WMT,2024-07-10,70.1,70.44,69.72,70.41,10803400,WMT,2024-07-10,70.4426,1.252,68.8233,69.1501,0.9941,70.3461,68.086,65.8259
WMT,2024-07-09,69.9,70.25,69.67,69.9,9758400,WMT,2024-07-09,68.329,1.1929,68.5878,68.8351,1.0152,69.9537,67.9135,65.8733
WMT,2024-07-08,69.9,70.14,69.35,69.68,12077700,WMT,2024-07-08,67.3951,1.1522,68.3122,68.5688,1.0486,69.7221,67.7125,65.7029
WMT,2024-07-05,68.16,70.15,68.1,70.04,21586100,WMT,2024-07-05,70.5565,1.1059,68.2256,68.291,1.0685,69.3926,67.586,65.7795
WMT,2024-07-03,67.81,68.25,67.62,68.24,6287500,WMT,2024-07-03,62.3587,0.9939,67.9889,67.8538,0.993,68.8603,67.4385,66.0167
WMT,2024-07-02,67.44,68.08,67.26,68.07,9436500,WMT,2024-07-02,61.4167,1.0199,67.9633,67.7573,1.021,68.7731,67.3565,65.94
WMT,2024-07-01,67.89,68.24,67.25,67.48,8666000,WMT,2024-07-01,58.0316,1.0556,67.9111,67.6791,1.0364,68.7692,67.244,65.7188
WMT,2024-06-28,67.87,68.1,67.32,67.71,18816700,WMT,2024-06-28,59.935,1.1458,67.9044,67.7288,1.04,68.8091,67.158,65.5069
WMT,2024-06-27,68.29,68.58,67.67,67.88,12899200,WMT,2024-06-27,61.3153,1.2208,67.8278,67.7336,1.06,68.9182,67.017,65.1159
WMT,2024-06-26,67.4,68.6,67.21,68.29,14177500,WMT,2024-06-26,64.6498,1.2815,67.6967,67.6969,1.0715,68.9323,66.869,64.8057
WMT,2024-06-25,67.17,67.59,66.55,67.42,20904000,WMT,2024-06-25,60.4073,1.2986,67.4767,67.5487,1.047,68.8081,66.7065,64.6049
WMT,2024-06-24,68.05,69.04,67.9,68.9,12470400,WMT,2024-06-24,74.538,1.3902,67.4,67.5808,0.9468,68.7552,66.6045,64.4538
WMT,2024-06-21,68.26,68.55,67.83,67.91,25891500,WMT,2024-06-21,70.2095,1.3361,67.1844,67.2511,0.932,68.4088,66.4015,64.3942
WMT,2024-06-20,67.35,68.13,67.3,68.01,13860800,WMT,2024-06-20,71.3471,1.3484,66.9589,67.0863,0.9483,68.2098,66.2685,64.3272
WMT,2024-06-18,67.63,67.87,67.3,67.6,12093500,WMT,2024-06-18,69.4633,1.3344,66.8633,66.8554,0.9574,67.9505,66.1255,64.3005
WMT,2024-06-17,66.92,67.44,66.41,67.42,12103000,WMT,2024-06-17,68.6223,1.3388,66.8067,66.6692,0.9872,67.8348,65.9545,64.0742
WMT,2024-06-14,66.54,67.11,66.3,67.02,12590100,WMT,2024-06-14,66.7317,1.3433,66.7156,66.4816,0.9839,67.6517,65.816,63.9803
WMT,2024-06-13,66.3,66.76,65.95,66.7,11196600,WMT,2024-06-13,65.1729,1.3702,66.5822,66.3469,0.9972,67.5738,65.6655,63.7572
WMT,2024-06-12,66.85,66.94,65.9,66.31,11704700,WMT,2024-06-12,63.2227,1.4172,66.4778,66.2587,1.0116,68.4471,65.322,62.1969
WMT,2024-06-11,66.95,66.96,66.35,66.73,13367500,WMT,2024-06-11,66.973,1.4962,66.32,66.2458,1.0095,68.8882,64.9995,61.1109
WMT,2024-06-10,67.19,67.33,66.27,66.96,21667400,WMT,2024-06-10,69.0559,1.5326,66.1189,66.1248,1.0402,68.9656,64.6835,60.4015
WMT,2024-06-07,67.4,67.57,65.64,65.88,20213200,WMT,2024-06-07,64.2012,1.5334,65.9056,65.916,1.0087,68.8776,64.3595,59.8414
WMT,2024-06-06,67.06,67.44,66.77,67.15,13256000,WMT,2024-06-06,77.4731,1.622,65.85,65.925,0.9378,68.8549,64.0875,59.3202
WMT,2024-06-05,66.57,67.15,66.28,67.09,14982700,WMT,2024-06-05,77.267,1.5823,65.5933,65.6188,0.9584,68.567,63.745,58.923
WMT,2024-06-04,65.99,66.64,65.83,66.6,14780800,WMT,2024-06-04,75.5716,1.5146,65.3889,65.2509,0.9652,68.17,63.4215,58.673
WMT,2024-06-03,65.51,65.84,65.16,65.82,11578700,WMT,2024-06-03,72.5451,1.456,65.2278,64.9137,0.9764,67.8387,63.085,58.3313
WMT,2024-05-31,64.67,65.9,64.16,65.76,27632200,WMT,2024-05-31,72.3,1.4396,65.0456,64.6871,0.9992,67.5676,62.785,58.0024
WMT,2024-05-30,64.93,65.17,64.77,64.89,13053500,WMT,2024-05-30,68.515,1.4037,64.9222,64.4189,0.9422,67.2394,62.4825,57.7256
WMT,2024-05-29,64.75,65.21,64.65,64.92,11538600,WMT,2024-05-29,68.8161,1.4262,64.8244,64.3011,0.9839,67.0532,62.1805,57.3078
WMT,2024-05-28,65.22,65.47,64.74,65.04,13349600,WMT,2024-05-28,69.958,1.431,64.2589,64.1463,1.0165,66.7533,61.902,57.0508
WMT,2024-05-24,65.13,65.69,65.01,65.38,11793800,WMT,2024-05-24,73.1514,1.4041,63.6833,63.9229,1.0385,66.3404,61.662,56.9836
WMT,2024-05-23,65.17,65.52,64.56,64.84,16222900,WMT,2024-05-23,71.2134,1.3147,63.1311,63.5587,1.053,65.7943,61.401,57.0077
WMT,2024-05-22,64.98,65.69,64.73,65.25,14879400,WMT,2024-05-22,75.0318,1.2365,62.6467,63.2383,1.0602,65.2932,61.1695,57.0458
WMT,2024-05-21,64.53,65.19,64.45,65.15,17131700,WMT,2024-05-21,74.7249,1.077,62.1122,62.7354,1.0679,64.605,60.9005,57.196
WMT,2024-05-20,64.42,64.76,63.87,64.18,15001400,WMT,2024-05-20,71.5779,0.8679,61.5733,62.1318,1.0723,63.8224,60.5975,57.3726
WMT,2024-05-17,64.24,64.88,63.63,64.65,29330400,WMT,2024-05-17,75.8257,0.6871,61.1778,61.6197,1.0864,63.1725,60.3955,57.6185
WMT,2024-05-16,64.22,64.42,62.94,64.01,60545600,WMT,2024-05-16,73.8646,0.3986,60.6467,60.8621,1.0738,62.1344,60.1395,58.1447
WMT,2024-05-15,59.83,59.94,59.47,59.83,22240600,WMT,2024-05-15,48.5523,0.0896,60.1811,60.0751,0.8033,60.8572,59.902,58.9468
WMT,2024-05-14,60.52,60.55,59.44,59.86,18780100,WMT,2024-05-14,48.8677,0.1196,60.1678,60.1364,0.8289,60.8541,59.893,58.9319
WMT,2024-05-13,60.62,61.35,60.29,60.41,19260500,WMT,2024-05-13,54.9442,0.1531,60.0556,60.2055,0.8073,60.8533,59.892,58.9307
WMT,2024-05-10,60.41,60.58,60.16,60.48,12356600,WMT,2024-05-10,55.7637,0.1375,59.9378,60.1544,0.7879,60.7999,59.868,58.9362
WMT,2024-05-09,60.2,60.58,59.95,60.44,14550500,WMT,2024-05-09,55.4108,0.1086,59.9111,60.073,0.8162,60.7494,59.851,58.9526
WMT,2024-05-08,60.63,60.85,60.22,60.3,11015700,WMT,2024-05-08,54.224,0.0741,59.88,59.9813,0.8305,60.6983,59.8335,58.9687
WMT,2024-05-07,60.17,60.8,60.05,60.62,14520200,WMT,2024-05-07,57.4705,0.0434,59.87,59.9016,0.8459,60.7589,59.8495,58.9401
WMT,2024-05-06,60.0,60.0,59.39,59.87,11119400,WMT,2024-05-06,51.0986,-0.0291,59.7867,59.722,0.8394,60.6459,59.808,58.9701
WMT,2024-05-03,59.62,59.98,59.14,59.82,14207400,WMT,2024-05-03,50.6409,-0.0449,59.7,59.685,0.8571,60.641,59.8035,58.966
WMT,2024-05-02,58.94,59.89,58.58,59.71,17574100,WMT,2024-05-02,49.6785,-0.0593,59.7356,59.6513,0.8584,60.6428,59.805,58.9673
WMT,2024-05-01,59.31,59.41,58.72,58.85,15464300,WMT,2024-05-01,41.3814,-0.0655,59.7156,59.6366,0.8237,60.642,59.7945,58.947
WMT,2024-04-30,60.2,60.3,59.16,59.35,14209200,WMT,2024-04-30,45.4248,0.015,59.7611,59.8332,0.834,60.5738,59.8235,59.0732
WMT,2024-04-29,60.18,60.39,59.94,60.24,9785100,WMT,2024-04-29,54.1742,0.0666,59.7944,59.954,0.8104,60.5923,59.814,59.0357
WMT,2024-04-26,60.11,60.39,60.0,60.16,11045200,WMT,2024-04-26,53.4254,0.0409,59.75,59.8825,0.8381,60.5609,59.802,59.0431
WMT,2024-04-25,60.05,60.53,59.83,60.21,19263000,WMT,2024-04-25,53.9369,0.0156,59.7244,59.8131,0.8726,60.5623,59.8025,59.0427
WMT,2024-04-24,58.98,60.04,58.81,59.87,18529100,WMT,2024-04-24,50.9732,-0.0219,59.7167,59.7139,0.8859,60.6705,59.828,58.9855
WMT,2024-04-23,60.25,60.35,58.56,59.09,17963900,WMT,2024-04-23,43.1865,-0.0349,59.7411,59.6749,0.8594,60.7536,59.86,58.9665
WMT,2024-04-22,59.56,60.4,59.04,60.14,14910000,WMT,2024-04-22,53.8843,0.0285,59.9111,59.8211,0.7878,60.8051,59.934,59.0629
WMT,2024-04-19,59.45,59.67,58.97,59.53,14160200,WMT,2024-04-19,46.7714,0.0021,59.8722,59.7414,0.7438,60.9298,59.9705,59.0112
